2025-07-12 01:08:53,211 [INFO] START dynamic_face_crop | video=/Users/jyotisingh/Desktop/akkshatt/untitled folder/app/server/media/raw_clip_1752262430577_3.mp4 | output=/Users/jyotisingh/Desktop/akkshatt/untitled folder/app/server/media/cropped_clip_1752262430577_3.mp4
2025-07-12 01:08:53,644 [DEBUG] Frame 144: CROP | face_center_x=317 crop_width=202
2025-07-12 01:08:53,647 [DEBUG] Frame 145: CROP | face_center_x=317 crop_width=202
2025-07-12 01:08:53,649 [DEBUG] Frame 146: CROP | face_center_x=318 crop_width=202
2025-07-12 01:08:53,652 [DEBUG] Frame 147: CROP | face_center_x=320 crop_width=202
2025-07-12 01:08:53,656 [DEBUG] Frame 148: CROP | face_center_x=319 crop_width=202
2025-07-12 01:08:53,659 [DEBUG] Frame 149: CROP | face_center_x=320 crop_width=202
2025-07-12 01:08:53,662 [DEBUG] Frame 150: CROP | face_center_x=321 crop_width=202
2025-07-12 01:08:53,664 [DEBUG] Frame 151: CROP | face_center_x=321 crop_width=202
2025-07-12 01:08:53,667 [DEBUG] Frame 152: CROP | face_center_x=320 crop_width=202
2025-07-12 01:08:53,670 [DEBUG] Frame 153: CROP | face_center_x=320 crop_width=202
2025-07-12 01:08:53,673 [DEBUG] Frame 154: CROP | face_center_x=320 crop_width=202
2025-07-12 01:08:53,675 [DEBUG] Frame 155: CROP | face_center_x=320 crop_width=202
2025-07-12 01:08:53,677 [DEBUG] Frame 156: CROP | face_center_x=320 crop_width=202
2025-07-12 01:08:53,680 [DEBUG] Frame 157: CROP | face_center_x=320 crop_width=202
2025-07-12 01:08:53,683 [DEBUG] Frame 158: CROP | face_center_x=319 crop_width=202
2025-07-12 01:08:53,686 [DEBUG] Frame 159: CROP | face_center_x=319 crop_width=202
2025-07-12 01:08:53,688 [DEBUG] Frame 160: CROP | face_center_x=319 crop_width=202
2025-07-12 01:08:53,690 [DEBUG] Frame 161: CROP | face_center_x=318 crop_width=202
2025-07-12 01:08:53,693 [DEBUG] Frame 162: CROP | face_center_x=316 crop_width=202
2025-07-12 01:08:53,696 [DEBUG] Frame 163: CROP | face_center_x=315 crop_width=202
2025-07-12 01:08:53,699 [DEBUG] Frame 164: CROP | face_center_x=313 crop_width=202
2025-07-12 01:08:53,702 [DEBUG] Frame 165: CROP | face_center_x=312 crop_width=202
2025-07-12 01:08:53,705 [DEBUG] Frame 166: CROP | face_center_x=309 crop_width=202
2025-07-12 01:08:53,708 [DEBUG] Frame 167: CROP | face_center_x=308 crop_width=202
2025-07-12 01:08:53,711 [DEBUG] Frame 168: CROP | face_center_x=306 crop_width=202
2025-07-12 01:08:53,714 [DEBUG] Frame 169: CROP | face_center_x=305 crop_width=202
2025-07-12 01:08:53,718 [DEBUG] Frame 170: CROP | face_center_x=304 crop_width=202
