2025-07-12 19:32:56,195 [INFO] START dynamic_face_crop | video=/Users/jyotisingh/Desktop/akkshatt/untitled folder/app copy/server/media/raw_clip_1752328726605_3.mp4 | output=/Users/jyotisingh/Desktop/akkshatt/untitled folder/app copy/server/media/cropped_clip_1752328726605_3.mp4
2025-07-12 19:32:56,782 [DEBUG] Frame 179: CROP | face_center_x=295 crop_width=202
2025-07-12 19:32:56,786 [DEBUG] Frame 180: CROP | face_center_x=297 crop_width=202
2025-07-12 19:32:56,789 [DEBUG] Frame 181: CROP | face_center_x=299 crop_width=202
2025-07-12 19:32:56,793 [DEBUG] Frame 182: CROP | face_center_x=300 crop_width=202
2025-07-12 19:32:56,796 [DEBUG] Frame 183: CROP | face_center_x=303 crop_width=202
2025-07-12 19:32:56,799 [DEBUG] Frame 184: CROP | face_center_x=304 crop_width=202
2025-07-12 19:32:56,802 [DEBUG] Frame 185: CROP | face_center_x=305 crop_width=202
2025-07-12 19:32:56,806 [DEBUG] Frame 186: CROP | face_center_x=305 crop_width=202
2025-07-12 19:32:56,810 [DEBUG] Frame 187: CROP | face_center_x=305 crop_width=202
2025-07-12 19:32:56,813 [DEBUG] Frame 188: CROP | face_center_x=305 crop_width=202
2025-07-12 19:32:56,815 [DEBUG] Frame 189: CROP | face_center_x=305 crop_width=202
2025-07-12 19:32:56,819 [DEBUG] Frame 190: CROP | face_center_x=304 crop_width=202
2025-07-12 19:32:56,823 [DEBUG] Frame 191: CROP | face_center_x=303 crop_width=202
2025-07-12 19:32:56,827 [DEBUG] Frame 192: CROP | face_center_x=302 crop_width=202
2025-07-12 19:32:56,830 [DEBUG] Frame 193: CROP | face_center_x=301 crop_width=202
2025-07-12 19:32:56,834 [DEBUG] Frame 194: CROP | face_center_x=301 crop_width=202
2025-07-12 19:32:56,836 [DEBUG] Frame 195: CROP | face_center_x=301 crop_width=202
2025-07-12 19:32:56,839 [DEBUG] Frame 196: CROP | face_center_x=300 crop_width=202
2025-07-12 19:32:56,843 [DEBUG] Frame 197: CROP | face_center_x=299 crop_width=202
2025-07-12 19:32:56,846 [DEBUG] Frame 198: CROP | face_center_x=299 crop_width=202
2025-07-12 19:32:56,849 [DEBUG] Frame 199: CROP | face_center_x=299 crop_width=202
2025-07-12 19:32:56,853 [DEBUG] Frame 200: CROP | face_center_x=298 crop_width=202
